JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455502.72917,4.0,,,Vis.,MCHR,,38,42,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455502.74861,3.9,,,Vis.,MDP,,3.4,4.2,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455503.28958,4.0,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455503.47917,3.9,,,Vis.,MDP,U,3.4,4.2,10star,light cloud,,,Z,,,,DEL CEP,,STD,,,,
2455503.498366,3.927,0.014,,V,PSEB,,ENSEMBLE,000-BCQ-525,3283BMS,B-V=0.480 (MER/HD213306) / MEAN 33 MEASURES,1,1.137,Z,,5.714,,DEL CEP,,STD,,,,
2455503.59375,3.9,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455503.60000,4.0,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455503.60417,3.7,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455503.69792,3.9,,,Vis.,MCHR,,38,42,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455503.70809,3.6,,,Vis.,LRD,,34,42,1064aja,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455504.22986,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455504.29167,4.2,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455504.53472,3.8,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455504.53958,3.9,,,Vis.,BBA,U,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455504.56736,3.9,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455504.56875,4.2,,,Vis.,BGZ,U,42,,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455504.65556,4.0,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455506.18958,3.7,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455506.32778,3.5,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455506.51667,3.5,,,Vis.,DMA,,3.4,3.5,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455506.55556,3.5,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455506.58958,3.5,,,Vis.,BBA,,3.4,3.5,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455506.60764,3.6,,,Vis.,MCHR,,34,38,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455506.61806,3.6,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455507.3,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455507.3090,3.4,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455507.55903,3.4,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455507.60764,3.7,,,Vis.,MCHR,,34,38,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455508.2,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455508.25694,4.1,,,Vis.,SSHA,,34,42,3100gyy,,,,Z,,,,del Cep,AAVSO,STD,,,,
2455508.29722,4.0,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455508.2986,4.4,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455508.4271,4.1,,,Vis.,BVE,,34,42,SA1997,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455508.50972,3.6,,,Vis.,MDP,U,3.4,4.2,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455508.52778,3.7,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455508.55278,3.9,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455508.55903,3.6,,,Vis.,DMA,,3.5,3.8,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455508.59792,3.7,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455508.63194,4.0,,,Vis.,MCHR,,34,42,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455509.27708,4.0,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455509.52917,3.8,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455509.53472,4.1,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455509.55486,3.9,,,Vis.,BBA,,3.5,3.8,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455509.5556,4.3,,,Vis.,WSN,,4.2,4.3,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455509.55903,4.1,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455509.71181,4.0,,,Vis.,MDP,,4.2,3.4,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455510.3,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455510.5090,4.3,,,Vis.,WSN,,4.2,4.3,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455510.52708,4.0,,,Vis.,BGZ,,42,,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455510.57986,4.1,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455511.26944,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455511.27847,3.4,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455511.27847,3.7,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455511.52778,3.8,,,Vis.,BBA,,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455511.52778,3.5,,,Vis.,YBA,K,34,35,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455511.53125,3.7,,,Vis.,WBN,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455511.57014,3.7,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455511.59167,3.2,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455511.5931,4.0,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455511.76458,3.8,,,Vis.,MDP,,3.4,4.2,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455512.2,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455512.27847,3.6,,,Vis.,SSJA,K,38,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455512.4,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455512.5347,3.7,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455513.25,3.7,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455513.30000,3.8,,,Vis.,SSJA,K,38,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455513.5188,4.0,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455513.54097,3.6,,,Vis.,BEB,,34,42,10 STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455513.57083,3.80,,,Vis.,TDG,,34(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455513.66667,3.8,,,Vis.,RJJA,,34,42,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455513.67708,4.0,,,Vis.,BWAA,,4.2,3.4,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455514.18056,3.9,,,Vis.,WBN,U,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455514.2410,4.4,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455514.27917,3.95,,,Vis.,SSW,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455514.3,3.8,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455514.36667,4.0,,,Vis.,SSJA,K,42,34,10-STAR PDF,10-STAR TRAINING PROGRAM,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455514.43681,4.00,,,Vis.,TDG,,34(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455514.51042,3.9,,,Vis.,RJJA,,42,35,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455514.530691,4.026,0.036,,V,PSEB,,ENSEMBLE,000-BCQ-219,3325WBX,B-V=0.480 (MER/HD213306) / MEAN 31 MEASURES,1,1.047,Z,,4.159,,DEL CEP,,STD,,,,
2455514.61181,3.8,,,Vis.,SMDB,,34,42,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455515.16944,4.0,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455515.2215,4.1,,,Vis.,KBA,K,35,42,A,THE SKY 2000 MASTER STAR CATALOG,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455515.2403,4.5,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455515.25208,4.1,,,Vis.,SSW,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455515.34375,4.2,,,Vis.,WBN,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455515.4493,4.5,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455515.55972,4.1,,,Vis.,SMDB,B,34,42,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455515.72153,4.3,,,Vis.,BBA,B,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455516.14583,4.3,,,Vis.,WBN,U,42,44,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455516.3,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455516.3361,4.4,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455516.52986,4.2,,,Vis.,SMDB,B,34,42,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455516.57153,4.4,,,Vis.,BBA,U,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455517.18958,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455517.54167,3.4,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455517.63542,3.4,,,Vis.,SMDB,BU,34,42,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455518.2882,3.9,,,Vis.,CME,B,NA,,NA,,,,Z,,,,DEL CEP,,STD,,,,
2455518.4979,4.0,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455518.62431,3.6,,,Vis.,SMDB,BU,34,42,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455518.6444,3.4,,,Vis.,SPAO,,34,42,1368CWJ,,,,Z,,,,DEL CEP,UAI,STD,,,,
2455519.2,4.0,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455519.4285,3.7,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455519.52778,3.7,,,Vis.,YBA,,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455519.53542,3.8,,,Vis.,SMDB,BU,34,42,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455519.54167,4.1,,,Vis.,MDP,B,3.4,4.2,10star,moon,,,Z,,,,DEL CEP,,STD,,,,
2455519.79792,3.9,,,Vis.,BBA,B,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455520.43403,4.15,,,Vis.,TDG,,34(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455520.6028,4.3,,,Vis.,WSN,,4.2,4.3,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455520.84583,4.4,,,Vis.,BBA,UB,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455521.2222,4.0,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455521.4896,4.3,,,Vis.,WSN,,4.2,4.3,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455522.35972,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455522.44722,3.50,,,Vis.,TDG,,34(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455522.5188,3.7,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455522.56250,3.6,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455523.4958,3.9,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455523.53750,3.7,,,Vis.,SMDB,BW,34,42,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455523.54861,3.5,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455523.78333,4.1,,,Vis.,BBA,UB,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455524.21944,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455524.4806,4.1,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455524.52569,3.8,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455524.68681,4.1,,,Vis.,BBA,B,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455525.2431,4.5,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455525.35,3.7,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455525.58403,3.9,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455526.3,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455526.53056,4.3,,,Vis.,SMDB,,42,53,10 Star,,,,Z,,,,DEL CEP,,STD,,,,
2455526.75833,4.3,,,Vis.,BBA,B,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455527.19028,4.0,,,Vis.,RZM,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455527.21875,4.2,,,Vis.,WBN,,34,42,1036bbw,,,,Z,,,,del Cep,AAVSO,STD,,,,
2455527.5396,4.0,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455527.54167,3.6,,,Vis.,YBA,K,34,35,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455527.64097,3.9,,,Vis.,BBA,,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455527.6799,3.6,,,Vis.,SPAO,,34,42,1368CWJ,,,,Z,,,,DEL CEP,UAI,STD,,,,
2455528.28472,3.9,,,Vis.,VUG,BU,36,42,12/97,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455528.3,3.5,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455528.54236,3.6,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455528.55556,3.6,,,Vis.,MCHR,,34,38,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455529.3299,4.1,,,Vis.,BVE,,34,42,SA1997,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455529.34028,4.0,,,Vis.,KSQ,,34,42,1071abcu,,,,Z,,,,DEL CEP,,STD,,,,
2455529.42014,3.80,,,Vis.,TDG,,34(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455529.52431,4.0,,,Vis.,HDAA,,34,42,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455529.53125,3.8,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2455529.5319,4.0,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455530.48681,4.10,,,Vis.,TDG,,34(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455531.2340,3.9,,,Vis.,DPV,,3.77,4.27,DPV2005,,,,Z,,,,DEL CEP,UAG,STD,,,,
2455531.45069,4.10,,,Vis.,TDG,,34(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455532.23194,4.1,,,Vis.,KSQ,,34,42,1071abcu,,,,Z,,,,DEL CEP,,STD,,,,
2455532.53125,4.0,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455533.61181,3.5,,,Vis.,BBA,,3.4,3.5,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455535.60972,4.1,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455536.2,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455536.2,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455536.61250,4.1,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455537.57292,4.2,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455537.60486,4.0,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455538.60625,3.4,,,Vis.,BBA,,3.4,3.5,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455539.37500,4.3,,,Vis.,SDAV,,4.2,4.4,SPA,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455539.5035,3.8,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455539.52500,3.65,,,Vis.,MDP,,3.4,4.2,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455539.52639,3.6,,,Vis.,BBA,B,3.4,3.8,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455540.2,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455540.3250,3.9,,,Vis.,CME,,NA,,NA,,,,Z,,,,DEL CEP,,STD,,,,
2455540.51389,3.8,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455541.1951,3.8,,,Vis.,SOW,,34,42,10STAR,,,,Z,,,,DEL CEP,URSA,STD,,,,
2455541.25,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455541.4111,3.8,,,Vis.,SPAO,,34,42,1368CWJ,,,,Z,,,,DEL CEP,UAI,STD,,,,
2455543.2188,4.3,,,Vis.,ILE,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2455543.35417,3.9,,,Vis.,VUG,B,36,42,12/97,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455543.52083,4.2,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455543.69942,3.8,,,Vis.,LRD,,34,42,1064aja,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455543.74444,4.0,,,Vis.,BBA,U,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455544.2188,3.6,,,Vis.,SPAO,,34,42,1368CWJ,,,,Z,,,,DEL CEP,UAI,STD,,,,
2455544.52431,3.6,,,Vis.,BBA,B,3.5,3.8,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455544.52778,3.4,,,Vis.,YBA,K,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455545.33333,3.6,,,Vis.,SDAA,,34,42,10star,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455545.45,3.7,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455545.80972,4.0,,,Vis.,BBA,,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455546.2764,4.1,,,Vis.,BVE,,34,42,SA1997,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455546.48125,4.0,,,Vis.,MDP,B,3.4,4.2,10star,moon,,,Z,,,,DEL CEP,,STD,,,,
2455547.4,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455548.14583,4.0,,,Vis.,WBN,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455548.4,4.0,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455548.52292,4.2,,,Vis.,BBA,B,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455550.20972,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455550.34167,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455553.50764,4.3,,,Vis.,BBA,,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455554.13542,4.0,,,Vis.,WBN,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455554.3,4.0,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455554.60556,3.7,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455556.72917,4.0,,,Vis.,MCHR,,38,42,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455557.51319,3.95,,,Vis.,MDP,,3.4,4.2,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455557.53125,3.9,,,Vis.,YBA,,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455558.50069,4.3,,,Vis.,BBA,,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455559.50208,4.2,,,Vis.,BBA,UB,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455561.20833,3.6,,,Vis.,WBN,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455561.58681,3.6,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455562.60208,3.7,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455564.25972,4.0,,,Vis.,VUG,BU,36,42,12/97,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455564.4826,4.3,,,Vis.,WSN,,4.2,4.3,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455564.49444,4.3,,,Vis.,BBA,U,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455565.5229,3.8,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455565.79375,3.4,,,Vis.,BBA,U,3.4,3.5,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455566.12500,3.6,,,Vis.,WBN,U,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455566.5104,3.9,,,Vis.,WSN,,3.6,4.2,sa1297,,,,Z,,,,DEL CEP,,STD,,,,
2455566.51042,3.6,,,Vis.,BBA,,3.5,3.8,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455567.14583,3.8,,,Vis.,WBN,,34,42,1036bbw,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455567.20208,3.6,,,Vis.,KSQ,,34,42,1071abcu,,,,Z,,,,DEL CEP,,STD,,,,
2455568.59722,3.9,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455570.53125,3.8,,,Vis.,YBA,,34,42,2394smn,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455570.57778,3.6,,,Vis.,GJCA,,3.4,3.5,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455570.71458,3.7,,,Vis.,BBA,,3.5,3.8,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2455571.2576,3.9,,,Vis.,BVE,,34,42,SA1997,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455571.29861,3.8,,,Vis.,VUG,B,36,42,12/97,,,,Z,,,,DEL CEP,KNVWS,STD,,,,
2455572.1875,4.0,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455572.52083,3.9,,,Vis.,RNDA,,4.2,3.8,10star,,,,Z,,,,DEL CEP,,STD,,,,
2455573.57917,3.9,,,Vis.,AAP,,34,42,1072BJS,,,,Z,,,,DEL CEP,,STD,,,,
2455574.325,3.9,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2455574.3819,3.8,,,Vis.,SPAO,,34,42,1368CWJ,,,,Z,,,,DEL CEP,UAI,STD,,,,
